,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
296,1152,1152,http://dealbook.nytimes.com/2008/08/04/cuban-wants-the-cubs-is-baseball-ready/,Cuban Wants the Cubs; Is Baseball Ready?,"For Mark Cuban, the owner of the N.B.A.'s Dallas Mavericks, buying the Tribune Company's Chicago Cubs is the latest in a long line of projects. (He's not alone in the expensive quest; four other individuals and groups have given the debt-laden Tribune Company nonbinding offers of at least $1 billion for the team, its stake in Comcast SportsNet Chicago, and 92-year-old Wrigley Field.)",2008-08-04 01:00:00,0.3612,0.1877,0.5007,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1154,1154,https://www.nytimes.com/2008/08/06/technology/06deal.html,Comcast Buying a Publisher of Net Newsletters and Sites,"Comcast said it would buy DailyCandy, a publisher of net newsletters, for $125 million.",2008-08-06 01:00:00,0.0,0.0,0.0,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1165,1165,http://mediadecoder.blogs.nytimes.com/2008/08/20/seacrest-signs-new-deal-with-comcast/,Seacrest Signs New Deal With Comcast,"Ryan Seacrest has signed a new deal with Comcast Entertainment Group to keep the ""American Idol"" host on E! through 2012.",2008-08-20 01:00:00,0.0,0.4753,0.4753,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1168,1168,https://www.nytimes.com/2008/08/21/technology/21comcast.html,Comcast to Slow Internet Service at Times to Its Heaviest Users,"After regulators ordered Comcast to devise a new method for managing its traffic, the company said it would reduce top speeds for the heaviest users for 10 to 20 minutes.",2008-08-21 01:00:00,0.0,0.2023,0.2023,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORS      0         0         0            0          1   
1       WOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
300,1170,1170,http://executivesuite.blogs.nytimes.com/2008/08/27/the-big-ten-winssort-of/,The Big Ten Wins...Sort Of,"When last we left the new Big Ten Network -- in a column I wrote last October -- the new all-Big-Ten-sports-all-the-time network was in a long struggle to gain carriage with the big cable companies, starting with Comcast, Time Warner and Charter Communications. The cable guys were outraged because the Big Ten wanted a dollar per subscriber per month -- nearly triple the price commanded by, say, CNN or the USA Network -- and was further demanding a primo spot on extended basic, which is where everybody who starts a network wants to be. For their part, the cable companies wanted to relegate the Big Ten Network to a sports tier, where the fans who watched the games would also be the ones who pay for them. For the record, while I do not believe in a la carte cable pricing, I do think that sports should be treated as an exception: sports channels are so expensive -- ESPN alone is some $3 a month a subscriber -- that it is the single biggest reason your cable bill is so high. Putting sports channels on a sports tier makes sense, it seems to me.",2008-08-27 01:00:00,0.0,-0.6908,-0.6908,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     GAIN      0         0         1            0          0             0   
1   NEARLY      3         0         0            1          0             0   
2    WOULD      2         0         0            0          0             0   
3  BELIEVE      0         0         0            1          0             0   
4   SHOULD      2         0         0            0          0             0   
5    SEEMS      0         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  
4            0            0  
5            0            0  ",7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,194,0.03608247422680412,0.0,0.005154639175257732,0.015463917525773196,0.0,0.0,0.0,0.0,-0.005154639175257732,0.005154639175257732
301,1172,1172,https://www.nytimes.com/2008/08/30/technology/30comcast.html,Comcast to Place a Cap on Internet Downloads,"Comcast, one of the country’s largest Internet providers, will put a 250 gigabyte-a-month cap on residential users, a move certain to create tension.",2008-08-30 01:00:00,0.0,0.2263,0.2263,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1174,1174,http://bits.blogs.nytimes.com/2008/09/04/comcast-appeals-fcc-sanction/,Comcast Appeals F.C.C. Sanction,Comcast made no secret of its interest in challenging the Federal Communications Commission's order in August sanctioning the cable company for how it impeded the Internet connections of some customers as they were trying to share files over the Internet.,2008-09-04 01:00:00,0.0,0.5574,0.5574,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       SECRET      0         0         0            0          0   
1  CHALLENGING      0         1         0            0          0   
2       AUGUST      0         0         0            0          0   
3      IMPEDED      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            1  
1             0            0            0  
2             0            0            1  
3             0            0            0  ",0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,40,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,-0.05
303,1184,1184,https://www.nytimes.com/2008/10/12/sports/football/12cable.html,NFL Network Gets a Lift From Ruling,The F.C.C. has ordered administrative hearings in the N.F.L.’s programming dispute with Comcast about placing the NFL Network on its digital cable package.,2008-10-12 01:00:00,0.0,-0.4019,-0.4019,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DISPUTE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571
304,1194,1194,https://www.nytimes.com/2008/10/30/technology/companies/30comcast.html,Comcast’s Earnings Jump 38 Percent,"The nation’s largest cable operator reported a 38 percent increase in third-quarter earnings, helped by a sharp decline in capital spending and higher cable TV rates.",2008-10-30 01:00:00,0.0,0.3182,0.3182,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DECLINE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,-0.037037037037037035
305,1204,1204,http://bits.blogs.nytimes.com/2008/12/02/how-comcast-controls-sonys-internet-tv-asking-the-cable-company-to-watch-internet-tv/,How Comcast Controls Sony's Internet TV Plans,"At a recent press breakfast, someone asked top executives of Sony Electronics about their plans to let their televisions show video delivered by the Internet. While the company has an early effort, called the Bravia Internet Link, Stan Glasgow, the president of Sony Electronics in the United States, said the company can now introduce better products because it has reached an agreement with the cable industry.",2008-12-02 01:00:00,0.0,0.8779,0.8779,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     CAN      2         0         0            0          0             0   
1  BETTER      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66,0.030303030303030304,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,-0.015151515151515152,0.015151515151515152
306,1208,1208,http://dealbook.nytimes.com/2009/01/07/clearwire-proves-costly-for-its-big-investors/,Clearwire Proves Costly for Its Big Investors,"Clearwire, the wireless Internet provider that attracted billions of dollars of investment last May from big names like Google, Time Warner Cable, Intel and Comcast, is causing its investors some major heartburn.",2009-01-07 01:00:00,-0.1027,0.6486,0.5994,"  Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  ",3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,0.09375,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
307,1217,1217,http://dealbook.nytimes.com/2009/01/21/microsoft-sells-comcast-stake/,Microsoft Sells Its Comcast Stake,"Microsoft has dumped its entire stake in cable operator Comcast, the software giant revealed in a filing with the Securities and Exchange Commission on Friday.",2009-01-21 02:00:00,0.0,-0.128,-0.128,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,1224,1224,https://www.nytimes.com/2009/01/27/business/27corrections-03.html,Correction,"An article on Monday about the sale of films at the Sundance Film Festival misidentified the corporation that owns Rainbow Media Holdings and IFC, among the most active buyers at this year’s festival. Rainbow Media Holdings and IFC are part of Cablevision Systems, not Comcast.",2009-01-27 01:00:00,0.0,0.8553,0.8553,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,1230,1230,https://www.nytimes.com/2009/02/09/business/media/09adco.html,Comcast Serves Up Local Sports Fans,SportsNet’s 10 regional stations are striving to be “the ESPN of local markets.”,2009-02-09 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1231,1231,http://bits.blogs.nytimes.com/2009/02/20/dont-count-out-comcasts-online-vod/,Don't Count Out Cable Online,"There was a lot of discussion online Friday about reports that Comcast and Time Warner are preparing a way to let their customers watch their cable programs on the Internet. Most of the reports characterized this as a way for the cable companies to defend themselves against the threat of Hulu, an online video service.",2009-02-20 01:00:00,0.0,-0.5267,-0.5267,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   DEFEND      0         1         0            0          0             0   
1  AGAINST      0         1         0            0          0             0   
2   THREAT      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,-0.05454545454545454
311,1244,1244,https://www.nytimes.com/2009/03/14/sports/14sportsbiz.html,Comcast and NFL Network Continue to Haggle,Comcast and the NFL Network have exchanged offers that would extend their deal as they await a legal decision in their long-running distribution fight.,2009-03-14 01:00:00,0.0,0.0,0.0,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   
1  LEGAL      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
312,1247,1247,http://bits.blogs.nytimes.com/2009/03/16/passwords-of-8000-comcast-customers-exposed/,Passwords of Comcast Customers Exposed,Update | 3:10 p.m. Comment from Comcast added at the end of the post.,2009-03-16 01:00:00,-0.0772,0.0,-0.0772,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1253,1253,http://gadgetwise.blogs.nytimes.com/2009/03/24/customer-support-via-twitter-salesforcecom-makes-it-legit/,Customer Support via Twitter? Salesforce.com Makes It Legit,"If your Comcast cable service were to conk out, what's the first thing you would do? Right: You'd complain about it on Twitter. In one case, customers in California began tweeting about a service outage two and a half hours before anyone bothered to dial the company's customer support line.",2009-03-24 01:00:00,0.4019,-0.2732,0.2406,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WOULD      2         0         0            0          0             0   
1  COMPLAIN      0         1         0            0          0             0   
2    OUTAGE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.04
