Word,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting
MALICE,0,1,0,0,0,0,0,0
MALICIOUS,0,1,0,0,0,0,0,0
MALICIOUSLY,0,1,0,0,0,0,0,0
MALIGNANCIES,0,0,0,0,0,0,0,1
MALIGNANT,0,0,0,0,0,0,0,1
MALPRACTICE,0,1,0,0,0,0,0,0
MANDAMUS,0,0,0,0,1,0,0,0
MANDATE,0,0,0,0,0,1,0,0
MANDATED,0,0,0,0,0,1,0,0
MANDATES,0,0,0,0,0,1,0,0
MANDATING,0,0,0,0,0,1,0,0
MANDATORILY,0,0,0,0,0,0,1,0
MANDATORY,0,0,0,0,0,1,0,0
MANDITORILY,0,0,0,0,0,1,0,0
MANIPULATE,0,1,0,0,0,0,0,0
MANIPULATED,0,1,0,0,0,0,0,0
MANIPULATES,0,1,0,0,0,0,0,0
MANIPULATING,0,1,0,0,0,0,0,0
MANIPULATION,0,1,0,0,0,0,0,0
MANIPULATIONS,0,1,0,0,0,0,0,0
MANIPULATIVE,0,1,0,0,0,0,0,0
MARCH,0,0,0,0,0,0,0,1
MARKDOWN,0,1,0,0,0,0,0,0
MARKDOWNS,0,1,0,0,0,0,0,0
MAY,3,0,0,1,0,0,0,0
MAYBE,3,0,0,1,0,0,0,0
MEDIATE,0,0,0,0,1,0,0,0
MEDIATED,0,0,0,0,1,0,0,0
MEDIATES,0,0,0,0,1,0,0,0
MEDIATING,0,0,0,0,1,0,0,0
MEDIATION,0,0,0,0,1,0,0,0
MEDIATIONS,0,0,0,0,1,0,0,0
MEDIATOR,0,0,0,0,1,0,0,0
MEDIATORS,0,0,0,0,1,0,0,0
MERITORIOUS,0,0,1,0,0,0,0,0
MIGHT,3,0,0,1,0,0,0,0
MIGHTY,0,0,0,0,0,0,0,1
MISAPPLICATION,0,1,0,0,0,0,0,0
MISAPPLICATIONS,0,1,0,0,0,0,0,0
MISAPPLIED,0,1,0,0,0,0,0,0
MISAPPLIES,0,1,0,0,0,0,0,0
MISAPPLY,0,1,0,0,0,0,0,0
MISAPPLYING,0,1,0,0,0,0,0,0
MISAPPROPRIATE,0,1,0,0,0,0,0,0
MISAPPROPRIATED,0,1,0,0,0,0,0,0
MISAPPROPRIATES,0,1,0,0,0,0,0,0
MISAPPROPRIATING,0,1,0,0,0,0,0,0
MISAPPROPRIATION,0,1,0,0,0,0,0,0
MISAPPROPRIATIONS,0,1,0,0,0,0,0,0
MISBRANDED,0,1,0,0,0,0,0,0
MISCALCULATE,0,1,0,0,0,0,0,0
MISCALCULATED,0,1,0,0,0,0,0,0
MISCALCULATES,0,1,0,0,0,0,0,0
MISCALCULATING,0,1,0,0,0,0,0,0
MISCALCULATION,0,1,0,0,0,0,0,0
MISCALCULATIONS,0,1,0,0,0,0,0,0
MISCHARACTERIZATION,0,1,0,0,0,0,0,0
MISCHIEF,0,1,0,0,0,0,0,0
MISCLASSIFICATION,0,1,0,0,0,0,0,0
MISCLASSIFICATIONS,0,1,0,0,0,0,0,0
MISCLASSIFIED,0,1,0,0,0,0,0,0
MISCLASSIFY,0,1,0,0,0,0,0,0
MISCOMMUNICATION,0,1,0,0,0,0,0,0
MISCONDUCT,0,1,0,0,0,0,0,0
MISDATED,0,1,0,0,0,0,0,0
MISDEMEANOR,0,1,0,0,1,0,0,0
MISDEMEANORS,0,1,0,0,0,0,0,0
MISDIRECTED,0,1,0,0,0,0,0,0
MISFEASANCE,0,0,0,0,1,0,0,0
MISHANDLE,0,1,0,0,0,0,0,0
MISHANDLED,0,1,0,0,0,0,0,0
MISHANDLES,0,1,0,0,0,0,0,0
MISHANDLING,0,1,0,0,0,0,0,0
MISINFORM,0,1,0,0,0,0,0,0
MISINFORMATION,0,1,0,0,0,0,0,0
MISINFORMED,0,1,0,0,0,0,0,0
MISINFORMING,0,1,0,0,0,0,0,0
MISINFORMS,0,1,0,0,0,0,0,0
MISINTERPRET,0,1,0,0,0,0,0,0
MISINTERPRETATION,0,1,0,0,0,0,0,0
MISINTERPRETATIONS,0,1,0,0,0,0,0,0
MISINTERPRETED,0,1,0,0,0,0,0,0
MISINTERPRETING,0,1,0,0,0,0,0,0
MISINTERPRETS,0,1,0,0,0,0,0,0
MISJUDGE,0,1,0,0,0,0,0,0
MISJUDGED,0,1,0,0,0,0,0,0
MISJUDGES,0,1,0,0,0,0,0,0
MISJUDGING,0,1,0,0,0,0,0,0
MISJUDGMENT,0,1,0,0,0,0,0,0
MISJUDGMENTS,0,1,0,0,0,0,0,0
MISLABEL,0,1,0,0,0,0,0,0
MISLABELED,0,1,0,0,0,0,0,0
MISLABELING,0,1,0,0,0,0,0,0
MISLABELLED,0,1,0,0,0,0,0,0
MISLABELS,0,1,0,0,0,0,0,0
MISLEAD,0,1,0,0,0,0,0,0
MISLEADING,0,1,0,0,0,0,0,0
MISLEADINGLY,0,1,0,0,0,0,0,0
MISLEADS,0,1,0,0,0,0,0,0
MISLED,0,1,0,0,0,0,0,0
MISMANAGE,0,1,0,0,0,0,0,0
MISMANAGED,0,1,0,0,0,0,0,0
MISMANAGEMENT,0,1,0,0,0,0,0,0
MISMANAGES,0,1,0,0,0,0,0,0
MISMANAGING,0,1,0,0,0,0,0,0
MISMATCH,0,1,0,0,0,0,0,0
MISMATCHED,0,1,0,0,0,0,0,0
MISMATCHES,0,1,0,0,0,0,0,0
MISMATCHING,0,1,0,0,0,0,0,0
MISPLACED,0,1,0,0,0,0,0,0
MISPRICE,0,1,0,0,0,0,0,0
MISPRICING,0,1,0,0,0,0,0,0
MISPRICINGS,0,1,0,0,0,0,0,0
MISREPRESENT,0,1,0,0,0,0,0,0
MISREPRESENTATION,0,1,0,0,0,0,0,0
MISREPRESENTATIONS,0,1,0,0,0,0,0,0
MISREPRESENTED,0,1,0,0,0,0,0,0
MISREPRESENTING,0,1,0,0,0,0,0,0
MISREPRESENTS,0,1,0,0,0,0,0,0
MISS,0,1,0,0,0,0,0,0
MISSED,0,1,0,0,0,0,0,0
MISSES,0,1,0,0,0,0,0,0
MISSTATE,0,1,0,0,0,0,0,0
MISSTATED,0,1,0,0,0,0,0,0
MISSTATEMENT,0,1,0,0,0,0,0,0
MISSTATEMENTS,0,1,0,0,0,0,0,0
MISSTATES,0,1,0,0,0,0,0,0
MISSTATING,0,1,0,0,0,0,0,0
MISSTEP,0,1,0,0,0,0,0,0
MISSTEPS,0,1,0,0,0,0,0,0
MISTAKE,0,1,0,0,0,0,0,0
MISTAKEN,0,1,0,0,0,0,0,0
MISTAKENLY,0,1,0,0,0,0,0,0
MISTAKES,0,1,0,0,0,0,0,0
MISTAKING,0,1,0,0,0,0,0,0
MISTRIAL,0,1,0,0,1,0,0,0
MISTRIALS,0,1,0,0,1,0,0,0
MISUNDERSTAND,0,1,0,0,0,0,0,0
MISUNDERSTANDING,0,1,0,0,0,0,0,0
MISUNDERSTANDINGS,0,1,0,0,0,0,0,0
MISUNDERSTOOD,0,1,0,0,0,0,0,0
MISUSE,0,1,0,0,0,0,0,0
MISUSED,0,1,0,0,0,0,0,0
MISUSES,0,1,0,0,0,0,0,0
MISUSING,0,1,0,0,0,0,0,0
MONOPOLISTIC,0,1,0,0,0,0,0,0
MONOPOLISTS,0,1,0,0,0,0,0,0
MONOPOLIZATION,0,1,0,0,0,0,0,0
MONOPOLIZE,0,1,0,0,0,0,0,0
MONOPOLIZED,0,1,0,0,0,0,0,0
MONOPOLIZES,0,1,0,0,0,0,0,0
MONOPOLIZING,0,1,0,0,0,0,0,0
MONOPOLY,0,1,0,0,0,0,0,0
MORATORIA,0,1,0,0,0,0,0,0
MORATORIUM,0,1,0,0,0,0,0,0
MORATORIUMS,0,1,0,0,0,0,0,0
MOREOVER,0,0,0,0,1,0,0,0
MORTGAGEE,0,0,0,0,0,0,0,1
MOTHBALLED,0,1,0,0,0,0,0,0
MOTHBALLING,0,1,0,0,0,0,0,0
MOTIONS,0,0,0,0,1,0,0,0
MUST,1,0,0,0,0,0,0,0
MUTANDIS,0,0,0,0,1,0,0,0
NEARLY,3,0,0,1,0,0,0,0
NECESSITATE,0,0,0,0,0,1,0,0
NECESSITATED,0,0,0,0,0,1,0,0
NECESSITATES,0,0,0,0,0,1,0,0
NECESSITATING,0,0,0,0,0,1,0,0
NEGATIVE,0,1,0,0,0,0,0,0
NEGATIVELY,0,1,0,0,0,0,0,0
NEGATIVES,0,1,0,0,0,0,0,0
NEGLECT,0,1,0,0,0,0,0,0
NEGLECTED,0,1,0,0,0,0,0,0
NEGLECTFUL,0,1,0,0,0,0,0,0
NEGLECTING,0,1,0,0,0,0,0,0
NEGLECTS,0,1,0,0,0,0,0,0
NEGLIGENCE,0,1,0,0,0,0,0,0
NEGLIGENCES,0,1,0,0,0,0,0,0
NEGLIGENT,0,1,0,0,0,0,0,0
NEGLIGENTLY,0,1,0,0,0,0,0,0
NEVER,1,0,0,0,0,0,0,0
NOLO,0,0,0,0,1,0,0,0
NONAPPEALABLE,0,0,0,0,1,0,0,0
NONASSESSABLE,0,0,0,1,0,0,0,0
NONATTAINMENT,0,1,0,0,0,0,0,0
NONBREACHING,0,0,0,0,1,0,0,0
NONCANCELABLE,0,0,0,0,0,1,0,0
NONCANCELLABLE,0,0,0,0,0,1,0,0
NONCOMPETITIVE,0,1,0,0,0,0,0,0
NONCOMPLIANCE,0,1,0,0,0,0,0,0
NONCOMPLIANCES,0,1,0,0,0,0,0,0
NONCOMPLIANT,0,1,0,0,0,0,0,0
NONCOMPLYING,0,1,0,0,0,0,0,0
NONCONFORMING,0,1,0,0,0,0,0,0
NONCONFORMITIES,0,1,0,0,0,0,0,0
NONCONFORMITY,0,1,0,0,0,0,0,0
NONCONTINGENT,0,0,0,0,1,0,0,0
NONCONTRACT,0,0,0,0,1,0,0,0
NONCONTRACTUAL,0,0,0,0,1,0,0,0
NONCONTRIBUTORY,0,0,0,0,1,0,0,0
NONDISCLOSURE,0,1,0,0,0,0,0,0
NONETHELESS,0,0,0,0,0,0,1,0
NONFEASANCE,0,0,0,0,1,0,0,0
NONFIDUCIARY,0,0,0,0,1,0,0,0
NONFORFEITABILITY,0,0,0,0,1,0,0,0
NONFORFEITABLE,0,0,0,0,1,0,0,0
NONFORFEITURE,0,0,0,0,1,0,0,0
NONFUNCTIONAL,0,1,0,0,0,0,0,0
NONGUARANTOR,0,0,0,0,1,0,0,0
NONINFRINGEMENT,0,0,0,0,1,0,0,0
NONINFRINGING,0,0,0,0,1,0,0,0
NONJUDICIAL,0,0,0,0,1,0,0,0
NONJUDICIALLY,0,0,0,0,1,0,0,0
NONJURISDICTIONAL,0,0,0,0,1,0,0,0
NONPAYMENT,0,1,0,0,0,0,0,0
NONPAYMENTS,0,1,0,0,0,0,0,0
NONPERFORMANCE,0,1,0,0,0,0,0,0
NONPERFORMANCES,0,1,0,0,0,0,0,0
NONPERFORMING,0,1,0,0,0,0,0,0
NONPRODUCING,0,1,0,0,0,0,0,0
NONPRODUCTIVE,0,1,0,0,0,0,0,0
NONRECOVERABLE,0,1,0,0,0,0,0,0
NONRENEWAL,0,1,0,0,0,0,0,0
NONSEVERABLE,0,0,0,0,1,0,0,0
NONTERMINABLE,0,0,0,0,1,0,0,0
NONUSURIOUS,0,0,0,0,1,0,0,0
NOTARIAL,0,0,0,0,1,0,0,0
NOTARIES,0,0,0,0,1,0,0,0
NOTARIZATION,0,0,0,0,1,0,0,0
NOTARIZATIONS,0,0,0,0,1,0,0,0
NOTARIZE,0,0,0,0,1,0,0,0
NOTARIZED,0,0,0,0,1,0,0,0
NOTARIZING,0,0,0,0,1,0,0,0
NOTARY,0,0,0,0,1,0,0,0
NOTWITHSTANDING,0,0,0,0,1,0,0,0
NOVO,0,0,0,0,1,0,0,0
NUISANCE,0,1,0,0,0,0,0,0
NUISANCES,0,1,0,0,0,0,0,0
NULLIFICATION,0,1,0,0,1,0,0,0
NULLIFICATIONS,0,1,0,0,1,0,0,0
NULLIFIED,0,1,0,0,1,0,0,0
NULLIFIES,0,1,0,0,1,0,0,0
NULLIFY,0,1,0,0,1,0,0,0
NULLIFYING,0,1,0,0,1,0,0,0
NULLITIES,0,0,0,0,1,0,0,0
NULLITY,0,0,0,0,1,0,0,0
OBJECTED,0,1,0,0,0,0,0,0
OBJECTING,0,1,0,0,0,0,0,0
OBJECTION,0,1,0,0,0,0,0,0
OBJECTIONABLE,0,1,0,0,0,0,0,0
OBJECTIONABLY,0,1,0,0,0,0,0,0
OBJECTIONS,0,1,0,0,0,0,0,0
OBLIGATE,0,0,0,0,0,1,0,0
OBLIGATED,0,0,0,0,0,1,0,0
OBLIGATES,0,0,0,0,0,1,0,0
OBLIGATING,0,0,0,0,0,1,0,0
OBLIGATION,0,0,0,0,0,1,0,0
OBLIGATIONS,0,0,0,0,0,1,0,0
OBLIGATORY,0,0,0,0,0,1,0,0
OBLIGE,0,0,0,0,0,1,0,0
OBLIGED,0,0,0,0,0,1,0,0
OBLIGEE,0,0,0,0,1,0,0,0
OBLIGEES,0,0,0,0,1,0,0,0
OBLIGES,0,0,0,0,0,1,0,0
OBLIGOR,0,0,0,0,1,0,0,0
OBLIGORS,0,0,0,0,1,0,0,0
OBSCENE,0,1,0,0,0,0,0,0
OBSCENITY,0,1,0,0,0,0,0,0
OBSOLESCENCE,0,1,0,0,0,0,0,0
OBSOLETE,0,1,0,0,0,0,0,0
OBSTACLE,0,1,0,0,0,0,0,0
OBSTACLES,0,1,0,0,0,0,0,0
OBSTRUCT,0,1,0,0,0,0,0,0
OBSTRUCTED,0,1,0,0,0,0,0,0
OBSTRUCTING,0,1,0,0,0,0,0,0
OBSTRUCTION,0,1,0,0,0,0,0,0
OBSTRUCTIONS,0,1,0,0,0,0,0,0
OBVIATE,0,0,0,0,0,0,1,0
OCCASIONALLY,3,0,0,1,0,0,0,0
OFFENCE,0,1,0,0,0,0,0,0
OFFENCES,0,1,0,0,0,0,0,0
OFFEND,0,1,0,0,0,0,0,0
OFFENDED,0,1,0,0,0,0,0,0
OFFENDER,0,1,0,0,0,0,0,0
OFFENDERS,0,1,0,0,0,0,0,0
OFFENDING,0,1,0,0,0,0,0,0
OFFENDS,0,1,0,0,0,0,0,0
OFFENSE,0,0,0,0,1,0,0,0
OFFEREE,0,0,0,0,1,0,0,0
OFFEREES,0,0,0,0,1,0,0,0
OFFEROR,0,0,0,0,1,0,0,0
OFFERORS,0,0,0,0,1,0,0,0
OFTEN,2,0,0,0,0,0,0,0
OINK,0,0,0,0,0,0,0,1
OMISSION,0,1,0,0,0,0,0,0
OMISSIONS,0,1,0,0,0,0,0,0
OMIT,0,1,0,0,0,0,0,0
OMITS,0,1,0,0,0,0,0,0
OMITTED,0,1,0,0,0,0,0,0
OMITTING,0,1,0,0,0,0,0,0
ONEROUS,0,1,0,0,0,0,0,0
OPPORTUNISTIC,0,1,0,0,0,0,0,0
OPPORTUNISTICALLY,0,1,0,0,0,0,0,0
OPPORTUNITIES,0,0,1,0,0,0,0,0
OPPORTUNITY,0,0,1,0,0,0,0,0
OPPOSE,0,1,0,0,0,0,0,0
OPPOSED,0,1,0,0,0,0,0,0
OPPOSES,0,1,0,0,0,0,0,0
OPPOSING,0,1,0,0,0,0,0,0
OPPOSITION,0,1,0,0,0,0,0,0
OPPOSITIONS,0,1,0,0,0,0,0,0
OPTIMISTIC,0,0,1,0,0,0,0,0
OPTIONEE,0,0,0,0,1,0,0,0
OPTIONEES,0,0,0,0,1,0,0,0
ORDINARILY,0,0,0,1,0,0,0,0
OUGHT,2,0,0,0,0,0,0,0
OUTAGE,0,1,0,0,0,0,0,0
OUTAGES,0,1,0,0,0,0,0,0
OUTDATED,0,1,0,0,0,0,0,0
OUTMODED,0,1,0,0,0,0,0,0
OUTPERFORM,0,0,1,0,0,0,0,0
OUTPERFORMED,0,0,1,0,0,0,0,0
OUTPERFORMING,0,0,1,0,0,0,0,0
OUTPERFORMS,0,0,1,0,0,0,0,0
OVERAGE,0,1,0,0,0,0,0,0
OVERAGES,0,1,0,0,0,0,0,0
OVERBUILD,0,1,0,0,0,0,0,0
OVERBUILDING,0,1,0,0,0,0,0,0
OVERBUILDS,0,1,0,0,0,0,0,0
OVERBUILT,0,1,0,0,0,0,0,0
OVERBURDEN,0,1,0,0,0,0,0,0
OVERBURDENED,0,1,0,0,0,0,0,0
OVERBURDENING,0,1,0,0,0,0,0,0
OVERCAPACITIES,0,1,0,0,0,0,0,0
OVERCAPACITY,0,1,0,0,0,0,0,0
OVERCHARGE,0,1,0,0,0,0,0,0
OVERCHARGED,0,1,0,0,0,0,0,0
OVERCHARGES,0,1,0,0,0,0,0,0
OVERCHARGING,0,1,0,0,0,0,0,0
OVERCOME,0,1,0,0,0,0,0,0
OVERCOMES,0,1,0,0,0,0,0,0
OVERCOMING,0,1,0,0,0,0,0,0
OVERDUE,0,1,0,0,0,0,0,0
OVERESTIMATE,0,1,0,0,0,0,0,0
OVERESTIMATED,0,1,0,0,0,0,0,0
OVERESTIMATES,0,1,0,0,0,0,0,0
OVERESTIMATING,0,1,0,0,0,0,0,0
OVERESTIMATION,0,1,0,0,0,0,0,0
OVERESTIMATIONS,0,1,0,0,0,0,0,0
OVERLOAD,0,1,0,0,0,0,0,0
OVERLOADED,0,1,0,0,0,0,0,0
OVERLOADING,0,1,0,0,0,0,0,0
OVERLOADS,0,1,0,0,0,0,0,0
OVERLOOK,0,1,0,0,0,0,0,0
OVERLOOKED,0,1,0,0,0,0,0,0
OVERLOOKING,0,1,0,0,0,0,0,0
OVERLOOKS,0,1,0,0,0,0,0,0
OVERPAID,0,1,0,0,0,0,0,0
OVERPAYMENT,0,1,0,0,0,0,0,0
OVERPAYMENTS,0,1,0,0,0,0,0,0
OVERPRODUCED,0,1,0,0,0,0,0,0
OVERPRODUCES,0,1,0,0,0,0,0,0
OVERPRODUCING,0,1,0,0,0,0,0,0
OVERPRODUCTION,0,1,0,0,0,0,0,0
OVERRULE,0,0,0,0,1,0,0,0
OVERRULED,0,0,0,0,1,0,0,0
OVERRULES,0,0,0,0,1,0,0,0
OVERRULING,0,0,0,0,1,0,0,0
OVERRUN,0,1,0,0,0,0,0,0
OVERRUNNING,0,1,0,0,0,0,0,0
OVERRUNS,0,1,0,0,0,0,0,0
OVERSHADOW,0,1,0,0,0,0,0,0
OVERSHADOWED,0,1,0,0,0,0,0,0
OVERSHADOWING,0,1,0,0,0,0,0,0
OVERSHADOWS,0,1,0,0,0,0,0,0
OVERSTATE,0,1,0,0,0,0,0,0
OVERSTATED,0,1,0,0,0,0,0,0
OVERSTATEMENT,0,1,0,0,0,0,0,0
OVERSTATEMENTS,0,1,0,0,0,0,0,0
OVERSTATES,0,1,0,0,0,0,0,0
OVERSTATING,0,1,0,0,0,0,0,0
OVERSUPPLIED,0,1,0,0,0,0,0,0
OVERSUPPLIES,0,1,0,0,0,0,0,0
OVERSUPPLY,0,1,0,0,0,0,0,0
OVERSUPPLYING,0,1,0,0,0,0,0,0
OVERTLY,0,1,0,0,0,0,0,0
OVERTURN,0,1,0,0,0,0,0,0
OVERTURNED,0,1,0,0,0,0,0,0
OVERTURNING,0,1,0,0,0,0,0,0
OVERTURNS,0,1,0,0,0,0,0,0
OVERVALUE,0,1,0,0,0,0,0,0
OVERVALUED,0,1,0,0,0,0,0,0
OVERVALUING,0,1,0,0,0,0,0,0
PANIC,0,1,0,0,0,0,0,0
PANICS,0,1,0,0,0,0,0,0
PARA,0,0,0,0,1,0,0,0
PARI,0,0,0,0,1,0,0,0
PASSU,0,0,0,0,1,0,0,0
PATENTEE,0,0,0,0,1,0,0,0
PECUNIARILY,0,0,0,0,1,0,0,0
PENALIZE,0,1,0,0,0,0,0,0
PENALIZED,0,1,0,0,0,0,0,0
PENALIZES,0,1,0,0,0,0,0,0
PENALIZING,0,1,0,0,0,0,0,0
PENALTIES,0,1,0,0,0,0,0,0
PENALTY,0,1,0,0,0,0,0,0
PENDING,0,0,0,1,0,0,0,0
PERFECT,0,0,1,0,0,0,0,0
PERFECTED,0,0,1,0,0,0,0,0
PERFECTLY,0,0,1,0,0,0,0,0
PERFECTS,0,0,1,0,0,0,0,0
PERHAPS,3,0,0,1,0,0,0,0
PERIL,0,1,0,0,0,0,0,0
PERILS,0,1,0,0,0,0,0,0
PERJURY,0,1,0,0,1,0,0,0
PERMISSIBLE,0,0,0,0,0,1,0,0
PERMISSION,0,0,0,0,0,1,0,0
PERMISSIONS,0,0,0,0,0,1,0,0
PERMITTED,0,0,0,0,0,1,0,0
PERMITTEE,0,0,0,0,1,0,0,0
PERMITTEES,0,0,0,0,1,0,0,0
PERMITTING,0,0,0,0,0,1,0,0
PERPETRATE,0,1,0,0,1,0,0,0
PERPETRATED,0,1,0,0,1,0,0,0
PERPETRATES,0,1,0,0,1,0,0,0
PERPETRATING,0,1,0,0,1,0,0,0
PERPETRATION,0,1,0,0,1,0,0,0
PERSIST,0,1,0,0,0,0,0,0
PERSISTED,0,1,0,0,0,0,0,0
PERSISTENCE,0,1,0,0,0,0,0,0
PERSISTENT,0,1,0,0,0,0,0,0
PERSISTENTLY,0,1,0,0,0,0,0,0
PERSISTING,0,1,0,0,0,0,0,0
PERSISTS,0,1,0,0,0,0,0,0
PERSONAM,0,0,0,0,1,0,0,0
PERVASIVE,0,1,0,0,0,0,0,0
PERVASIVELY,0,1,0,0,0,0,0,0
PERVASIVENESS,0,1,0,0,0,0,0,0
PETITION,0,0,0,0,1,0,0,0
PETITIONED,0,0,0,0,1,0,0,0
PETITIONER,0,0,0,0,1,0,0,0
PETITIONERS,0,0,0,0,1,0,0,0
PETITIONING,0,0,0,0,1,0,0,0
PETITIONS,0,0,0,0,1,0,0,0
PETTY,0,1,0,0,0,0,0,0
PICKET,0,1,0,0,0,0,0,0
PICKETED,0,1,0,0,0,0,0,0
PICKETING,0,1,0,0,0,0,0,0
PIRACY,0,0,0,0,0,0,0,1
PLAINTIFF,0,1,0,0,1,0,0,0
PLAINTIFFS,0,1,0,0,1,0,0,0
PLEA,0,1,0,0,0,0,0,0
PLEAD,0,1,0,0,0,0,0,0
PLEADED,0,1,0,0,0,0,0,0
PLEADING,0,1,0,0,1,0,0,0
PLEADINGS,0,1,0,0,1,0,0,0
PLEADS,0,1,0,0,1,0,0,0
PLEAS,0,1,0,0,1,0,0,0
PLEASANT,0,0,1,0,0,0,0,0
PLEASANTLY,0,0,1,0,0,0,0,0
PLEASED,0,0,1,0,0,0,0,0
PLEASURE,0,0,1,0,0,0,0,0
PLED,0,1,0,0,0,0,0,0
PLEDGE,0,0,0,0,0,1,0,0
PLEDGED,0,0,0,0,0,1,0,0
PLEDGEE,0,0,0,0,1,0,0,0
PLEDGEES,0,0,0,0,1,0,0,0
PLEDGES,0,0,0,0,0,1,0,0
PLEDGING,0,0,0,0,0,1,0,0
PLEDGOR,0,0,0,0,1,0,0,0
PLEDGORS,0,0,0,0,1,0,0,0
PLENARY,0,0,0,0,0,0,1,0
PLENTIFUL,0,0,1,0,0,0,0,0
POOR,0,1,0,0,0,0,0,0
POORLY,0,1,0,0,0,0,0,0
POPULAR,0,0,1,0,0,0,0,0
POPULARITY,0,0,1,0,0,0,0,0
POSES,0,1,0,0,0,0,0,0
POSING,0,1,0,0,0,0,0,0
POSITIVE,0,0,1,0,0,0,0,0
POSITIVELY,0,0,1,0,0,0,0,0
POSSESSORY,0,0,0,0,1,0,0,0
POSSIBILITIES,0,0,0,1,0,0,0,0
POSSIBILITY,0,0,0,1,0,0,0,0
POSSIBLE,3,0,0,1,0,0,0,0
POSSIBLY,3,0,0,1,0,0,0,0
POSTCLOSING,0,0,0,0,1,0,0,0
POSTCLOSURE,0,0,0,0,1,0,0,0
POSTCONTRACT,0,0,0,0,1,0,0,0
POSTJUDGMENT,0,0,0,0,1,0,0,0
POSTPONE,0,1,0,0,0,0,0,0
POSTPONED,0,1,0,0,0,0,0,0
POSTPONEMENT,0,1,0,0,0,0,0,0
POSTPONEMENTS,0,1,0,0,0,0,0,0
POSTPONES,0,1,0,0,0,0,0,0
POSTPONING,0,1,0,0,0,0,0,0
PREAMENDMENT,0,0,0,0,1,0,0,0
PRECAUTION,0,0,0,1,0,0,0,0
PRECAUTIONARY,0,0,0,1,0,0,0,0
PRECAUTIONS,0,0,0,1,0,0,0,0
PRECIPITATED,0,1,0,0,0,0,0,0
PRECIPITOUS,0,1,0,0,0,0,0,0
PRECIPITOUSLY,0,1,0,0,0,0,0,0
PRECLUDE,0,1,0,0,0,1,0,0
PRECLUDED,0,1,0,0,0,1,0,0
PRECLUDES,0,1,0,0,0,1,0,0
PRECLUDING,0,1,0,0,0,1,0,0
PRECONDITION,0,0,0,0,0,1,0,0
PRECONDITIONS,0,0,0,0,0,1,0,0
PREDATORY,0,1,0,0,0,0,0,0
PREDECEASE,0,0,0,0,1,0,0,0
PREDECEASED,0,0,0,0,1,0,0,0
PREDECEASES,0,0,0,0,1,0,0,0
PREDECEASING,0,0,0,0,1,0,0,0
PREDICT,0,0,0,1,0,0,0,0
PREDICTABILITY,0,0,0,1,0,0,0,0
PREDICTED,0,0,0,1,0,0,0,0
PREDICTING,0,0,0,1,0,0,0,0
PREDICTION,0,0,0,1,0,0,0,0
PREDICTIONS,0,0,0,1,0,0,0,0
PREDICTIVE,0,0,0,1,0,0,0,0
PREDICTOR,0,0,0,1,0,0,0,0
PREDICTORS,0,0,0,1,0,0,0,0
PREDICTS,0,0,0,1,0,0,0,0
PREEMINENCE,0,0,1,0,0,0,0,0
PREEMINENT,0,0,1,0,0,0,0,0
PREHEARING,0,0,0,0,1,0,0,0
PREJUDICE,0,1,0,0,1,0,0,0
PREJUDICED,0,1,0,0,1,0,0,0
PREJUDICES,0,1,0,0,1,0,0,0
PREJUDICIAL,0,1,0,0,1,0,0,0
PREJUDICING,0,1,0,0,1,0,0,0
PRELIMINARILY,0,0,0,1,0,0,0,0
PRELIMINARY,0,0,0,1,0,0,0,0
PREMATURE,0,1,0,0,0,0,0,0
PREMATURELY,0,1,0,0,0,0,0,0
PREMIER,0,0,1,0,0,0,0,0
PREMIERE,0,0,1,0,0,0,0,0
PREPETITION,0,0,0,0,1,0,0,0
PREPONDERANCE,0,0,0,0,0,0,1,0
PRESET,0,0,0,0,0,1,0,0
PRESSING,0,1,0,0,0,0,0,0
PRESTIGE,0,0,1,0,0,0,0,0
PRESTIGIOUS,0,0,1,0,0,0,0,0
PRESUMABLY,0,0,0,1,0,0,0,0
PRESUME,0,0,0,1,0,0,0,0
PRESUMED,0,0,0,1,0,0,0,0
PRESUMES,0,0,0,1,0,0,0,0
PRESUMING,0,0,0,1,0,0,0,0
PRESUMPTION,0,0,0,1,0,0,0,0
PRESUMPTIONS,0,0,0,1,0,0,0,0
PRESUMPTIVE,0,0,0,0,0,0,1,0
PRESUMPTIVELY,0,0,0,0,1,0,0,0
PRETRIAL,0,1,0,0,1,0,0,0
PREVENT,0,0,0,0,0,1,0,0
PREVENTED,0,0,0,0,0,1,0,0
PREVENTING,0,1,0,0,0,1,0,0
PREVENTION,0,1,0,0,0,0,0,0
PREVENTS,0,1,0,0,0,1,0,0
PRIMA,0,0,0,0,1,0,0,0
PRIVITY,0,0,0,0,1,0,0,0
PROACTIVE,0,0,1,0,0,0,0,0
PROACTIVELY,0,0,1,0,0,0,0,0
PROBABILISTIC,0,0,0,1,0,0,0,0
PROBABILITIES,0,0,0,1,0,0,0,0
PROBABILITY,0,0,0,1,0,0,0,0
PROBABLE,2,0,0,1,0,0,0,0
PROBABLY,2,0,0,1,0,0,0,0
PROBATE,0,0,0,0,1,0,0,0
PROBATED,0,0,0,0,1,0,0,0
PROBATES,0,0,0,0,1,0,0,0
PROBATING,0,0,0,0,1,0,0,0
PROBATION,0,0,0,0,1,0,0,0
PROBATIONAL,0,0,0,0,1,0,0,0
