,link,headline,summary,date
107,http://query.nytimes.com/gst/fullpage.html?res=9A0DEED91F3AF93BA35755C0A96E9C8B63,"Paid Notice: Deaths LINDSAY, NANCY DALLEY","LINDSAY--Nancy Dalley, on June 7th after a long and courageous battle with a pituitary tumor. Beloved wife for 58 years of Robert V. Lindsay, mother of Cameron Lindsay of Denver, Colorado, Tinker Lindsay of Hollywood, California and Robert D. and daughter-in-law Teresa Lindsay of Locust Valley, New York. Grandmother of Thomas and Dorothy Beatty, Jonathan and Andrew Warkentin, and Robert T., James, Alexander and Duncan Lindsay. Mrs. Lindsay was born in New York City and attended the Lenox School, Greenwood School and Vassar College. A noted breeder and judge of dogs, she filled judging assignments on three continents, including judge of Best in Show at the Westminster Kennel Club show. Mrs. Lindsay was a founding trustee of the American Kennel Club Museum of the Dog in Saint Louis, Missouri. She also is a past trustee of the Geraldine Rockefeller Dodge Foundation and served on the boards of the Chamber Music Society of Lincoln Center, the Cooper Union, the Animal Medical Center, the ASPCA, the Westminster Kennel Foundation, the East Woods School and the Dutchess Day School. She served as chairman of the Women's Committee of the American Museum of Natural History, and in 1976 as Vice-Chairman in London of the U.S. Bicentennial Committee which brought together collections of American Indian art and artifacts from world-wide sources for a London exposition in honor of the Bicentennial. A memorial service will be held Friday, June 13 at 11am, at St. Peter's Church on Deep Hollow Road in Millbrook NY. (Lithgow). In lieu of flowers, contributions can be made to Hospice, Inc. Dutchess County, 374 Violet Avenue, Poughkeepsie NY, 12601.",
126,http://query.nytimes.com/gst/fullpage.html?res=9E02EEDF143AF930A35751C0A96E9C8B63,"Paid Notice: Deaths SEIDEN, HENRY ''HANK''.","SEIDEN--Henry ''Hank''. The Cancer Research and Treatment Fund, Inc., mourns the passing of its distinguished past President and longtime member of its Executive Committee and Board of Directors. His wisdom, advice and commitment was matched by his eloquence, spirit and generosity. We extend our sympathy to his wife Helen and his family. Richard Rose, President Richard T. Silver, M.D., Medical Director",
991,http://query.nytimes.com/gst/fullpage.html?res=9C00E0DB1E3BF934A25750C0A96E9C8B63,"Still Bot-Proof, Gmail Says","Still Bot-Proof, Gmail Says",
1178,http://query.nytimes.com/gst/fullpage.html?res=9C05E3D9103BF93AA35752C1A9619C8B63,THE LISTINGS,ART Museums and galleries are in Manhattan unless otherwise noted. Full reviews of recent art shows: nytimes.com/art.,
646,http://query.nytimes.com/gst/fullpage.html?res=9A0DE7DF1639F931A1575BC0A96E9C8B63,Ace in the Hole at National City,Ace in the Hole At National City,
1191,http://query.nytimes.com/gst/fullpage.html?res=9401E1DC1430F932A2575BC0A96E9C8B63,"New Boss, New Strategy","New Boss, New Strategy",
115,http://query.nytimes.com/gst/fullpage.html?res=9D0DE1D6123AF933A15750C0A96E9C8B63,"Paid Notice: Deaths GEORGOPULO, GEORGE B.","GEORGOPULO--George B., 1924-2008. Born April 28, 1924, NYC. George attended Trinity School, Lafayette College, (DKE), MBA/Columbia University, began his career in Industrial Engineering/ manufacturing, aerospace and automotive industries. George joined, expanded and ran his family's second generation tobacco business, G.A. Georgopulo, Inc., NYC, specializing in manufacturing, importing, exporting, distribution, and created the generic cigarette. A Connecticut Real Estate Broker, a lifetime member American Institute of Industrial Engineers, S.C.O.R.E, C.E.R.T, and First Night in Westport, CT. George is predeceased by his wife, Margaret Bradley Georgopulo, and is survived by his daughter, Christine Georgopulo, Greenwich, CT.",
116,https://www.nytimes.com/Link.asp?I=LS000106015101,"Paid Notice: Deaths Georgopulo, George B.","GEORGOPULO--George B., 1924-2008. Born April 28, 1924, NYC. George attended Trinity School, Lafayette College, (DKE), MBA/Columbia University, began his career in Industrial Engineering/manufacturing, aerospace and automotive industries. George joined, expanded and ran his family's second generation tobacco business, G.A. Georgopulo, Inc., NYC, specializing in manufacturing, importing, exporting, distribution, and created the generic cigarette. A Connecticut Real Estate Broker, a lifetime member American Institute of Industrial Engineers, S.C.O.R.E, C.E.R.T, and First Night in Westport, CT. George is predeceased by his wife, Margaret Bradley Georgopulo, and is survived by his daughter, Christine Georgopulo, Greenwich, CT.",
1192,http://query.nytimes.com/gst/fullpage.html?res=9B04E4D81338F932A05750C0A96E9C8B63,Bringing Outlook And Gmail Closer,"Bringing Outlook And Gmail Closer For months, Google has sought to make inroads against Microsoft's dominance in office applications. Now, it's getting a little help from others.",
119,http://query.nytimes.com/gst/fullpage.html?res=940CE4DD163AF932A25753C1A9619C8B63,"Paid Notice: Deaths GOLDEN, WILLIAM T","GOLDEN--William T. The Board of Directors and Scientific Advisory Counsel of Alliance for Cancer Gene Therapy, Inc. (ACGT) mourn the passing of William T. Golden, who provided early insight and support for ACGT's mission to find a cure for cancer through gene therapy research. Bill Golden's vision within the scientific and philanthropic community was an inspiration to us all. Edward & Barbara Netter, Co-Founders GOLDEN--William T. The members of the Department of Biological Sciences at Columbia University mourn the death of their illustrious alumnus, Bill Golden. Both through his support of Departmental efforts and his personal friendships, Bill enriched our science and our lives. We send our deepest sympathy to his daughters Dr. Pamela Golden and Sybil Golden, Chairman of the Black Rock Forest Consortium, to his wife, Catherine Morrison, and to all his family and friends who miss him as we do. GOLDEN--William T. The Trustees of the Neurosciences Research Foundation and the scientists and staff of The Neurosciences Institute in La Jolla are deeply saddened by the passing of William T. Golden, our esteemed colleague and dear friend. Beginning in 1981, Bill served the Foundation with great dedication as trustee, chairman, and chairman emeritus. We shall miss his wise counsel, keen intellect, and unsurpassed commitment to science for the benefit of the public. We extend our heartfelt condolences to his family and to all he touched over his remarkable lifetime. William D. Walsh, Chairman Gerald M. Edelman, President W. Einar Gall, Research Director GOLDEN--William T. The New York Academy of Medicine acknowledges with profound sorrow the death of William T. Golden. We join many in remembering his keen intellect and contributions to science, and we are especially grateful for his friendship, extraordinary contribution of wisdom and generosity to the Academy. The Academy Board, Fellows and staff extend deepest condolences to his family. Jo Ivey Boufford, M.D., President Thomas Q. Morris, M.D., Chairman, Board of Trustees GOLDEN--William T. It is with deepest sympathy that the Board of Directors and Staff of The Catskill Center for Conservation and Development express our condolences to the family of Bill Golden, who served on our board for over 26 years. We will remember him with much admiration and affection for his profound wisdom and sense of humor. He will be greatly missed. His daughter, Sibyl R. Golden continues to serve on our board. H. Claude Shostal, President, Tom Alworth, Executive Director",
121,http://query.nytimes.com/gst/fullpage.html?res=9C0CE0D8153AF930A35750C0A96E9C8B63,"Paid Notice: Deaths PETRUCELLI, MICHAEL","PETRUCELLI--Michael, 71, of Eastchester, died March 1st, 2008. Beloved husband of Dorothy Leibman Petrucelli, loving father of Michael J. Petrucelli and his wife Margaret, Nancy and her husband Michael Pellicione and Steven T. Petrucelli. Cherished grandfather of Michael, Daniel, Emma and Keira. Dear brother of Joseph, Louise Montagano, Beatrice Callagy, and the late Richard. Brother-in-law of Carol Guedez. Retired NYC Fire Department Lieutenant. The family will receive friends at the Westchester Funeral Home, Inc., Eastchester, Tuesday and Wednesday 2-4 and 79pm. A service will be held at the funeral home on Thursday, March 6 at 12 noon. Entombment to follow at Ferncliff Mausoleum.",
109,http://query.nytimes.com/gst/fullpage.html?res=9F01E3DE163AF93AA35753C1A9619C8B63,"Paid Notice: Deaths GOLDEN, WILLIAM T","GOLDEN--William T . The Directors, Officers and Staff of General American Investors Company, Inc. are deeply saddened by the passing of our esteemed colleague, Bill Golden. A Director for 35 years and a Director Emeritus since 1996, Bill served the Company with great distinction and dedication, providing us with the benefit of his keen intellect, broad knowledge and wise counsel. We extend our condolences to the members of his family. Spencer Davidson, Chairman of the Board, President and Chief Executive Officer, General American Investors Company, Inc. GOLDEN--William T., on October 7th, just short of his 98th birthday. Adored Husband of Catherine Morrison Golden and of the late Sibyl Levy Golden. Beloved Father of Sibyl R. Golden and Pamela P. Golden. Loving Son of the late S. Herbert and Rebecca H. Golden. Devoted Brother of the late Barry Golden. Dear friend to many. Funeral private. Memorial Service at a later date. GOLDEN--William T. It is with profound sadness and deep affection that the Trustees and Staff of the American Museum of Natural History mourn the death of William T. Golden, our superb Chairman from 1989 to 1994, distinguished Chairman Emeritus thereafter, and an esteemed Trustee for nearly 40 years. Bill was one of the Museum's guiding stars whose wise counsel, incisive intelligence, passionate involvement, and commitment to science were unsurpassed. In his distinguished and highly influential career, Bill dedicated himself tirelessly to increasing the understanding of science among both the public and policymakers, championing public support of the scientific endeavor as an investment in our country's future, and fostering a scientifically literate citizenry. The Museum was enormously privileged to have his outstanding leadership and able hand during a time of important institutional growth and transformation. His leadership and longstanding generosity are captured in his role in helping the Museum advance the frontiers of science, including building vanguard research programs in such areas as microbial biology, and, perhaps most tangibly, in the beautiful Golden Corridor of Science, which extends through the Museum's research areas and bridges scientists and disciplines. It stands as a symbol of Bill's devotion to the scientific pursuit as a catalyst for the advancement of society and humanity, which was a hallmark of his remarkable life. He found unending joy and fascination in science and in the wonders of nature. In this and so many other ways, he will always be a touchstone for all of us at the Museum. He was a renaissance man, a great New Yorker, a great American, and a great citizen of the world. Most of all, Bill was the dearest of friends, forever young in spirit and intellect and we shall miss him terribly. Our deepest condolences go to his beloved wife Catherine, his daughter Sibyl, Chairman of the Museum's Center for Biodiversity and Conservation, his daughter Pamela, and the many whose lives he touched. Lewis W. Bernard, Chairman Ellen V. Futter, President GOLDEN--William T. The entire Barnard College community is deeply saddened by the death of our long-serving trustee William T. Golden. Bill was a generous, active, and steadfast supporter of Barnard for over 30 years. For his many contributions to the College, as well as his lifelong dedication to advancing public support for the sciences and the humanities, he was presented with the Barnard Medal of Distinction in 1999. Sincere condolences are offered to his wife Catherine, daughters Sibyl and Pamela, and his entire family. Anna Quindlen, Chair of the Board Judith Shapiro, President GOLDEN--William T. The Trustees, Faculty, and Staff of The Mount Sinai Medical Center mourn the passing of William T. Golden, a dedicated member of our Boards of Trustees were he served with distinction for more than 52 years. Bill Golden's personal commitment to science at Mount Sinai was outstanding. In addition to being one of the founders of The Mount Sinai School of Medicine, he generously supported research endowment programs and other trustee initiative. We extend our heartfelt condolences to his wife, Catherine, his daughters, Dr. Pamela P. Golden and Sibyl R. Golden, and the entire family. Peter W. May, Chairman The Board of Trustees, Kenneth L. Davis, M.D., President and CEO, The Mount Sinai Medical Center GOLDEN--William T. The Board of Trustees and staff of The New York Hall of Science mourns the passing of William T. Golden. His vision and leadership launched the position of Science Advisor to the President during the Truman administration. His lifelong commitment to education in the sciences and substantive international and domestic science policy discussions have enriched the nation and will benefit generations to come. Nicholas Donofrio, Co-Chair Ivan Seidenberg, Co-Chair Marilyn Hoyt, Pres & CEO Alan Friedman, Consulting Senior Scientist",
